10000 40000
4799 7190 -13
4800 401 -6
4800 5077 6
4800 5381 17
4800 6753 -1
4800 6916 18
4801 3802 18
4801 4984 -4
4802 1249 -6
4802 3744 3
4802 5358 -12
4802 8890 -19
4802 9478 -19
4803 1536 4
4803 2470 10
4803 3117 9
4803 3758 14
4804 3293 2
4805 1159 7
4805 1404 -13
4805 2359 -13
4805 6735 -20
4805 8791 6
4806 1049 -16
4806 1642 14
4806 4172 15
4807 558 -10
4807 7985 -19
4807 9396 17
4808 3457 5
4808 4399 -8
4808 8661 17
4809 288 0
4809 5237 -10
4809 7668 -7
4810 6384 -20
4811 3320 -20
4811 5276 6
4811 7968 -14
4812 1289 4
4812 3379 -18
4812 3876 -19
4812 6608 16
4812 7759 -5
4813 1783 8
4813 2658 14
4813 4645 -4
4813 5169 20
4813 8364 3
4814 238 -18
4814 679 -4
4814 2240 -1
4814 2519 -20
4814 4812 -12
4814 7745 5
4815 468 10
4815 5205 -15
4816 1495 10
4816 3997 -19
4817 5132 1
4817 6090 -11
4817 9699 14
4818 1582 17
4818 1892 -19
4818 5761 -8
4818 6121 -1
4818 6923 15
4818 9291 -17
4819 5812 4
4820 283 13
4820 740 -20
4820 1973 1
4820 5625 -1
4820 7426 14
4820 9447 -10
4821 3374 -14
4821 4331 -17
4821 6872 -5
4821 7877 15
4822 232 20
4822 3501 -17
4822 4917 10
4822 5515 -11
4822 9228 -4
4823 2058 -17
4823 3537 -13
4823 3551 -1
4823 6614 -7
4824 4930 -13
4824 6947 -10
4825 1314 -5
4825 8736 14
4825 9340 8
4825 9532 -19
4826 4101 -14
4826 5173 13
4826 6354 5
4826 8264 -10
4826 8926 -16
4827 4119 -14
4827 9754 18
4828 2196 6
4828 3837 18
4828 4210 -3
4828 6613 9
4829 1969 6
4829 6653 -19
4830 3232 -9
4830 4866 -12
4831 1484 10
4831 4864 -5
4832 4098 2
4833 1541 -14
4833 4030 -18
4833 5329 11
4833 5561 -5
4833 7048 -19
4833 7490 20
4833 7855 16
4834 29 -10
4834 1197 -11
4834 3508 -5
4834 4495 -8
4834 5738 1
4834 8809 3
4834 9219 12
4835 2317 6
4835 6218 1
4836 4113 16
4836 4642 18
4836 5413 -5
4836 5604 4
4836 9267 -1
4837 7443 12
4838 312 17
4838 780 -11
4838 1074 14
4838 2738 17
4838 3043 -16
4838 3826 7
4838 5482 16
4838 6520 3
4838 7656 -11
4838 9068 3
4839 373 8
4839 3589 4
4839 5260 11
4839 6690 -16
4839 6955 -16
4840 2765 17
4840 3557 5
4841 420 -20
4841 467 -12
4841 6920 -15
4841 8038 -14
4841 9831 3
4842 4120 18
4842 5529 -11
4842 6596 4
4842 7510 19
4842 8086 11
4842 9369 -17
4842 9970 -6
4843 1308 -1
4843 8792 12
4844 1039 0
4844 2023 -7
4844 2979 9
4844 6771 -3
4844 8383 4
4845 8684 14
4846 543 -7
4846 1618 -19
4846 2218 -2
4846 8124 -18
4847 5022 17
4847 6623 6
4847 8361 11
4848 1011 -2
4848 1923 9
4848 3238 -3
4848 4692 9
4849 3336 16
4849 5105 -3
4849 9974 20
4850 1460 14
4850 2729 7
4851 5211 2
4851 5545 -20
4851 7317 -20
4851 9219 -11
4852 1404 -14
4852 2158 -6
4852 3403 -19
4852 8990 -6
4852 9344 -6
4853 656 -9
4853 928 -7
4853 4721 20
4853 6143 18
4853 9410 0
4854 920 -20
4854 1598 -8
4854 5216 15
4855 1057 18
4855 3277 5
4855 5161 20
4855 5706 -11
4855 5938 5
4856 37 -18
4856 930 -7
4856 3106 15
4856 5108 18
4856 5656 -12
4856 8062 -7
4856 9495 2
4857 3297 -19
4857 5729 -13
4857 6073 3
4859 4730 -8
4859 4965 13
4859 5531 -17
4859 8465 17
4859 9538 10
4860 1181 16
4860 2175 -19
4860 8281 -10
4860 8306 -15
4861 1485 -20
4861 3219 8
4861 5749 -17
4861 6674 9
4861 9802 -1
4862 2953 16
4862 5328 9
4862 7782 -12
4863 237 8
4863 1845 13
4863 8668 -5
4863 9629 -19
4864 5540 3
4864 7845 -3
4864 8198 0
4865 335 -4
4865 1115 -3
4865 4964 -6
4865 7923 10
4866 1915 -17
4866 6398 -10
4866 8310 -15
4866 8343 -14
4867 2585 20
4867 3741 -14
4868 4237 -3
4868 6601 -19
4868 8904 2
4868 9077 5
4869 720 8
4869 1373 0
4869 2655 19
4869 3577 6
4869 7356 -7
4869 8131 -11
4869 9142 -5
4870 2577 -13
4870 4776 -1
4870 7106 5
4870 7500 10
4870 8461 18
4870 9384 16
4871 132 -8
4871 1491 -14
4871 8463 1
4872 2920 2
4872 5167 -16
4872 5811 10
4872 6882 1
4872 9054 -1
4872 9738 10
4873 2581 0
4873 4654 3
4873 6493 -14
4874 2075 -5
4874 2499 9
4875 1453 3
4875 1745 17
4875 2887 -9
4875 3642 11
4875 6281 11
4875 6828 -9
4875 8885 17
4876 652 17
4876 1067 -17
4876 1537 -1
4876 2128 3
4876 9927 -3
4877 940 11
4877 1480 -11
4877 1587 -6
4877 1774 -10
4877 1902 1
4877 3036 9
4877 3561 3
4877 4522 -20
4877 5259 5
4877 9291 -3
4878 1396 18
4878 5584 -13
4879 306 16
4879 3343 -2
4879 5047 5
4879 6300 17
4879 7591 -13
4879 7846 -17
4879 8637 -20
4879 9917 9
4880 4856 -5
4880 8588 11
4880 8992 -14
4880 9812 5
4881 1987 8
4881 4438 -13
4881 5581 -8
4881 7143 -2
4881 7698 6
4881 8183 -10
4881 9584 9
4882 523 8
4882 1545 -8
4882 2311 -2
4882 2432 10
4882 5656 1
4883 136 -7
4883 2036 17
4883 3576 -7
4883 4213 2
4884 376 -20
4884 3115 1
4884 3491 -6
4884 6769 1
4884 9410 1
4884 9630 19
4885 4964 6
4885 7118 -9
4886 2481 15
4886 2805 -1
4886 5882 0
4886 7756 -13
4887 5302 -10
4887 5883 -5
4889 5071 -20
4889 8259 8
4890 3224 -3
4890 6028 2
4890 8940 2
4891 331 -18
4891 1103 -19
4891 1241 11
4892 6195 12
4892 8120 15
4892 9656 -4
4893 2885 16
4893 3153 -16
4893 4085 18
4894 3191 10
4894 7318 -8
4895 648 15
4895 1076 -11
4895 1199 -16
4895 1982 -18
4895 2535 16
4895 5507 0
4895 7023 10
4895 7084 8
4896 4593 -2
4896 6677 -8
4897 438 4
4897 1464 -3
4897 2113 -9
4897 4217 1
4897 7513 -9
4897 9168 -11
4897 9238 -11
4898 1365 -15
4898 8452 3
4899 1251 12
4899 1313 -3
4899 3501 19
4900 2112 7
4900 4837 15
4900 5530 -20
4900 6149 -20
4900 9506 10
4901 166 -14
4901 1633 3
4901 4667 13
4901 5129 -12
4901 6543 -11
4902 4650 5
4902 6704 9
4902 6733 8
4902 6906 1
4902 7214 -10
4903 131 1
4903 4499 14
4903 6368 -15
4903 6679 -4
4904 6408 -2
4904 8410 -1
4905 6461 15
4905 7104 4
4905 7950 -13
4905 8139 20
4907 2816 -5
4907 5383 10
4907 7105 -15
4909 175 7
4909 5391 20
4910 251 -6
4910 4842 17
4910 7229 11
4910 9623 -1
4910 9739 20
4911 2295 9
4911 3299 12
4911 4834 -13
4911 6076 -15
4912 331 17
4912 6788 -20
4912 7557 3
4912 7675 -9
4913 360 -3
4913 892 -18
4913 4671 13
4913 9318 -13
4914 5413 13
4914 7276 -5
4914 8261 1
4914 8556 -9
4914 9298 -12
4915 3042 18
4915 8400 -14
4915 8995 -13
4916 117 14
4916 1252 0
4916 1699 -1
4916 2751 -19
4916 3128 8
4916 3580 10
4917 509 -7
4917 5238 -10
4917 9087 17
4918 1667 -18
4918 7134 13
4918 7977 -15
4919 9506 11
4920 3848 2
4920 6436 -17
4920 7250 -3
4921 1408 -18
4921 2500 -12
4921 4871 12
4921 6153 -17
4922 347 19
4922 693 2
4922 1005 -19
4922 2054 10
4923 123 17
4923 1292 -8
4923 3516 6
4923 3689 -12
4923 4081 15
4923 6259 7
4923 8054 19
4923 8666 0
4923 9228 -9
4923 9338 11
4924 4568 14
4924 7919 -8
4924 8734 20
4924 9501 -7
4924 9545 -13
4925 2129 -18
4925 2999 -2
4925 4681 -19
4926 1971 -11
4926 4860 0
4927 5489 18
4928 1792 -1
4929 2919 7
4929 2920 -1
4929 5818 -19
4929 8586 0
4930 6940 -14
4931 2264 12
4931 4769 0
4931 7726 -14
4931 8863 7
4932 645 1
4932 4560 20
4932 5222 -5
4932 5565 15
4932 6210 12
4932 7036 12
4932 9192 18
4933 3888 -15
4934 1880 -19
4934 2641 7
4934 2947 -5
4934 3754 12
4934 4357 -4
4934 6726 -3
4934 9318 -5
4934 9594 -13
4935 560 8
4935 5979 17
4936 2133 -6
4936 9051 9
4937 1540 20
4937 5032 -19
4937 6608 -11
4938 271 6
4938 2878 -18
4938 3888 -17
4938 4645 -5
4938 5102 4
4939 1203 9
4939 3540 -6
4939 5546 -5
4939 9764 -8
4940 5388 -10
4940 5912 11
4940 6786 -4
4940 6948 13
4940 7429 -1
4940 8132 -7
4940 8824 -13
4941 317 -10
4941 7647 -18
4942 2400 -20
4942 6469 7
4942 8587 -20
4942 9234 -15
4943 615 -9
4943 2953 12
4943 5853 -15
4944 549 -12
4944 7313 2
4945 429 15
4945 2267 13
4945 5532 19
4946 8628 -13
4947 9990 13
4948 537 10
4948 2139 -4
4948 2353 -3
4948 7446 10
4948 8061 9
4948 9380 -17
4949 3884 20
4949 5322 -9
4950 6936 -11
4951 483 -17
4951 875 -12
4951 6049 20
4951 7589 -15
4951 7886 5
4951 8475 -5
4952 826 -4
4952 2921 -6
4952 3637 15
4952 3908 -13
4952 5055 -20
4952 9220 -11
4953 1462 2
4953 2394 19
4953 2970 12
4953 4523 17
4953 7240 -19
4953 7337 -10
4954 679 1
4954 3090 9
4954 4164 8
4955 210 -16
4955 285 -18
4955 2419 9
4955 2793 13
4955 5025 -8
4955 5672 14
4955 6648 10
4955 7644 -14
4956 1668 20
4956 2263 2
4956 3944 16
4956 4401 9
4956 6706 16
4956 8439 -1
4956 9035 17
4957 1217 -13
4957 4728 -1
4957 5771 -17
4958 1537 -5
4958 2933 -8
4958 2997 14
4958 3592 7
4958 8635 17
4958 9090 -4
4958 9933 0
4959 5242 -20
4959 8594 8
4960 43 12
4960 4275 6
4960 7253 18
4961 4293 -14
4961 5769 6
4961 7428 -16
4962 3712 -2
4962 4805 -11
4962 6079 -16
4962 6204 7
4963 1927 -19
4963 8719 4
4964 1126 16
4964 4012 -19
4964 8342 1
4964 8557 13
4964 8559 -12
4965 325 7
4965 5270 -7
4966 2407 -10
4966 7743 -11
4966 9243 -17
4966 9823 -10
4967 4217 20
4967 5482 18
4967 7848 -16
4967 9442 -10
4968 1923 1
4968 5285 -15
4968 8928 13
4969 2992 9
4969 4222 -3
4969 5493 19
4969 5739 3
4969 5876 14
4969 8152 11
4970 933 5
4970 4834 -8
4971 2365 16
4971 4701 -16
4971 8209 -16
4972 1053 4
4972 1998 -18
4972 2948 -6
4972 8771 1
4972 8785 6
4972 9344 -11
4973 663 8
4973 3059 -2
4973 3154 -20
4973 4573 10
4973 4607 -6
4973 6031 14
4973 7068 -5
4973 8624 -1
4974 3143 11
4974 3829 -13
4974 6731 -8
4974 8055 14
4974 8781 9
4975 346 -11
4975 5344 10
4975 7167 17
4975 8921 -19
4975 9092 15
4976 6577 14
4976 9024 1
4977 2997 -8
4977 5698 -12
4977 5812 -12
4977 7067 -1
4978 715 -2
4978 4289 3
4978 5597 11
4978 6287 12
4979 6926 -12
4979 9414 -11
4979 9861 -5
4980 1083 9
4980 1438 -7
4980 2140 11
4980 2166 -2
4981 500 -19
4981 867 -14
4981 2283 -15
4981 8846 9
4982 4522 14
4982 5496 3
4982 5728 17
4983 876 -20
4983 1962 -20
4983 1982 13
4983 2050 -11
4983 3071 11
4983 8377 -9
4983 9943 -19
4984 1123 -11
4984 5328 12
4984 5578 1
4984 7131 12
4984 9503 -14
4985 404 4
4985 4464 18
4985 9756 -8
4986 225 13
4986 1090 17
4986 1373 1
4986 4068 -19
4986 7305 6
4986 7677 4
4986 7987 -16
4986 9992 19
4987 993 13
4987 1783 2
4987 3035 5
4987 6392 20
4987 7951 10
4987 8833 2
4988 2141 11
4988 2764 -7
4989 2219 -15
4989 3265 -7
4989 7309 4
4990 926 -15
4990 3795 -11
4991 1126 -11
4991 6504 2
4991 8459 17
4992 28 -13
4992 77 -8
4992 1919 -16
4992 3730 10
4992 5405 18
4992 8070 -9
4993 9161 3
4994 264 -13
4994 2385 16
4994 2680 -3
4994 3268 -14
4994 3480 -14
4994 7442 17
4994 8751 -10
4995 5375 16
4995 5828 11
4996 1674 -3
4996 1959 -2
4996 4978 -1
4996 6300 20
4996 6909 3
4997 3660 -8
4997 5356 20
4997 9476 6
4998 2655 19
4998 3124 -13
4998 7918 -9
4999 688 19
4999 3843 13
4999 4097 0
4999 6959 -15
4999 7322 -9
4999 7864 -4
4999 9985 0
5000 9 -17
5000 192 -17
5000 756 10
5000 2262 1
5000 5952 3
5000 6915 12
5000 9331 -11
5001 72 11
5001 1718 18
5001 1843 9
5001 4203 -14
5001 6076 -2
5001 6963 -1
5002 4228 -3
5002 6755 -1
5003 3140 11
5003 4253 19
5003 7588 4
5003 9685 4
5004 115 -16
5004 3083 5
5004 4171 -18
5004 4463 8
5004 5796 10
5004 7756 13
5004 8660 7
5005 2021 10
5005 3206 16
5005 3973 18
5005 6770 -18
5005 8896 13
5005 9875 4
5006 1654 18
5006 8019 2
5007 4523 14
5007 4981 -9
5007 5785 -9
5008 2296 -8
5008 6204 16
5008 7889 -19
5008 9083 -12
5009 1594 -15
5009 3476 17
5010 8268 8
5010 8573 -15
5011 2009 18
5011 2771 0
5011 6889 13
5011 7642 -7
5011 8589 10
5011 8695 -11
5012 468 7
5012 2468 -9
5012 7328 -4
5012 8714 7
5013 125 3
5013 7001 -14
5013 8414 -2
5013 9453 -15
5013 9699 17
5014 3310 -1
5014 7068 -9
5014 8111 -11
5015 2021 -10
5015 3778 13
5015 3953 -8
5015 5073 -11
5016 128 -15
5016 1685 0
5016 2320 -15
5016 3033 10
5016 5293 -14
5016 6613 12
5016 7955 -8
5017 2270 -3
5017 7209 3
5017 7928 19
5017 9100 15
5018 6425 5
5018 9289 -18
5019 1751 10
5019 1975 19
5019 2260 -5
5019 2318 20
5019 2591 6
5019 2931 17
5019 3624 -1
5020 1852 -13
5020 2910 5
5020 2944 -10
5020 3406 15
5020 4562 -9
5020 6005 16
5020 6500 -19
5020 8048 4
5021 2731 12
5021 3167 -7
5021 5877 17
5021 6547 13
5022 2371 11
5023 1627 8
5024 3004 19
5024 3831 12
5025 4421 -18
5025 6751 19
5025 7628 12
5026 354 -2
5026 787 5
5026 3496 -4
5026 5499 8
5026 7839 4
5026 8079 19
5027 1249 -17
5027 1934 7
5027 2586 -4
5027 3604 -16
5027 3864 10
5027 5630 3
5027 6448 15
5027 7963 -9
5028 1769 -15
5028 3403 7
5028 8426 7
5029 7805 11
5029 7817 -8
5030 7583 -9
5030 9545 14
5031 3994 9
5031 9798 -9
5032 4075 11
5032 4210 -9
5032 4409 8
5032 6521 12
5033 1358 -4
5033 2683 0
5033 3611 -9
5033 5423 -3
5033 6742 -3
5033 7666 -11
5033 8649 7
5033 9073 -4
5034 41 -20
5034 1342 -4
5034 1579 -4
5034 3198 -14
5034 8756 -11
5035 513 -9
5035 5905 -12
5035 6067 -20
5035 6559 -17
5035 6643 -20
5036 929 20
5036 3178 13
5036 3499 18
5037 4078 13
5037 4350 7
5037 4459 -5
5037 4625 -15
5037 5927 5
5037 8127 8
5037 8685 -11
5037 9662 -11
5038 2810 0
5038 3196 4
5039 7295 18
5039 7835 -13
5040 6672 7
5040 7405 -15
5041 2744 6
5041 3483 16
5041 4694 11
5041 4749 2
5042 791 7
5042 2069 8
5042 5363 3
5042 5415 -12
5042 8274 0
5042 9172 11
5043 168 18
5043 5525 -7
5043 6691 -18
5043 6803 2
5043 7447 -6
5044 4448 18
5044 8374 17
5045 3123 -13
5046 2162 5
5046 3588 20
5046 5199 -17
5046 5202 10
5046 8212 -4
5047 2220 -7
5047 5715 8
5048 8832 -13
5049 388 -17
5049 451 19
5049 1487 -20
5049 3428 8
5049 5498 -1
5049 6037 -10
5049 9593 -5
5050 6592 -2
5051 315 -20
5051 7416 -10
5052 6417 -8
5052 9588 0
5052 9918 -19
5053 328 4
5053 4577 -7
5053 8122 -9
5053 9278 -1
5054 4178 9
5054 6509 0
5055 281 -10
5055 359 18
5055 1750 18
5055 3214 8
5056 583 12
5056 931 -12
5056 1473 16
5056 1843 16
5056 7108 -9
5057 322 -2
5057 3816 -6
5057 5040 -11
5058 334 4
5058 1019 15
5058 1096 -10
5058 3702 18
5058 5788 19
5058 6322 -14
5058 8060 -3
5059 3169 -8
5059 6346 3
5059 7466 4
5060 482 -2
5060 902 16
5060 1083 -7
5060 3747 -4
5060 8117 -17
5061 2674 -5
5061 7694 19
5062 1032 -18
5062 1158 11
5062 1549 7
5062 1937 -9
5062 2256 -17
5062 2287 -6
5062 2799 -19
5062 3081 1
5062 3204 11
5062 3328 11
5062 5324 -11
5062 7678 17
5062 7704 16
5063 107 -18
5063 1279 -5
5063 5403 -11
5063 8304 7
5064 3385 10
5064 4227 5
5064 4652 -5
5064 4992 3
5064 5774 9
5064 5989 -6
5064 7282 6
5064 8433 17
5065 4304 -7
5065 5614 -6
5065 8441 0
5066 4435 5
5066 4687 17
5066 4800 -3
5067 236 3
5067 3261 -17
5067 4345 2
5068 1932 -5
5068 2692 14
5068 3727 19
5068 4247 12
5068 5020 -11
5068 8352 14
5068 9875 13
5069 1009 -11
5069 6702 -20
5070 1919 -17
5070 8869 -2
5071 5139 16
5071 7550 -19
5072 1594 -9
5072 9720 -3
5073 250 -18
5073 3494 3
5073 5991 -16
5073 6013 0
5073 8389 -11
5074 303 -20
5074 5222 -16
5074 5321 15
5074 8351 17
5075 1014 -1
5075 3565 -18
5075 5654 15
5076 2479 -5
5076 5588 -12
5076 6595 -2
5077 1050 -9
5078 1155 5
5078 4023 11
5078 4486 -18
5078 5317 -10
5078 6650 13
5078 7982 -15
5078 8099 15
5078 9761 -18
5079 4738 18
5079 4898 18
5079 9727 -17
5080 323 12
5080 722 12
5080 5438 18
5080 5786 0
5080 8975 -1
5081 438 16
5081 801 -16
5081 2445 -5
5081 2771 -11
5081 8956 -5
5082 341 -8
5082 3707 18
5082 7083 -16
5082 8475 -4
5082 9250 -10
5083 175 -10
5083 2043 6
5083 2309 3
5083 4196 10
5083 6007 -12
5083 6634 -14
5083 7426 -5
5083 8227 -1
5083 8920 -20
5083 9700 -18
5084 238 12
5084 2285 12
5084 2808 19
5084 8643 -1
5084 9962 18
5085 3151 20
5085 6367 16
5086 3170 16
5086 3669 -20
5087 709 8
5087 2298 14
5087 2723 11
5087 9708 -17
5088 1182 16
5088 1304 -15
5088 2803 -17
5088 5420 -20
5089 1123 0
5089 1936 -15
5089 3706 -13
5089 8407 16
5090 48 17
5090 1511 -15
5090 3767 6
5090 7391 1
5090 7402 9
5090 9931 -7
5091 1224 16
5091 3351 16
5091 7546 1
5091 9022 -4
5091 9529 5
5092 4766 10
5092 6015 -20
5092 7970 8
5092 9191 9
5093 2235 -1
5093 4556 -1
5094 1844 -4
5094 2235 4
5094 2912 1
5095 1556 -8
5095 6935 2
5095 7067 -4
5096 2242 -7
5096 6096 7
5096 6453 11
5096 6481 14
5096 6680 -15
5096 9382 5
5097 1068 -18
5097 1372 14
5097 6534 16
5097 8326 15
5098 7288 18
5099 436 13
5099 1117 -15
5099 1331 8
5099 1980 -1
5099 4332 -20
5099 6355 11
5099 9950 6
5100 6858 -14
5100 8577 13
5101 350 -1
5101 710 13
5101 2282 -4
5101 3042 -2
5102 281 13
5102 2744 -16
5102 3255 -2
5102 4411 19
5102 4716 -9
5102 5608 -5
5102 7077 10
5102 9816 19
5103 480 -16
5103 616 13
5103 844 -18
5103 3016 -19
5103 3846 0
5103 6163 0
5103 6902 -3
5103 7265 3
5103 9227 5
5104 1736 14
5104 3334 16
5104 3493 -13
5104 3765 -12
5104 4875 4
5104 9076 6
5104 9785 -11
5105 496 -19
5105 8072 3
5105 9689 -19
5106 1014 -5
5106 2501 -13
5107 7 20
5107 448 -19
5107 652 8
5107 2134 -17
5107 5784 15
5108 1915 -8
5108 3121 6
5108 6440 -15
5108 8587 -1
5109 2057 -13
5109 5843 4
5110 1026 12
5110 7457 6
5110 8935 -1
5111 636 19
5111 1843 15
5111 2585 2
5111 5693 20
5111 6260 -17
5111 6914 -12
5111 7317 0
5111 7605 -14
5111 7726 -8
5111 9569 18
5112 2776 5
5112 3794 -16
5112 9146 -18
5112 9994 -13
5113 5802 9
5113 5867 -6
5114 2543 16
5114 3463 13
5114 3772 10
5114 8944 6
5114 9190 12
5115 540 17
5115 2759 4
5115 3754 12
5116 788 -19
5116 1543 5
5116 2891 -5
5116 2939 4
5116 4179 20
5116 4999 -6
5116 6173 -12
5116 9216 12
5117 310 -3
5117 3306 1
5117 7629 13
5117 9730 13
5118 882 -13
5119 4589 19
5119 6793 6
5119 7585 -3
5120 655 -5
5120 911 -9
5120 3227 14
5120 9606 -7
5121 4888 19
5121 8854 12
5121 9083 -9
5122 4291 10
5122 6958 17
5122 8115 -9
5122 9431 10
5123 7676 -8
5124 2074 15
5124 2818 4
5124 3198 8
5124 3256 1
5124 6942 -19
5125 1496 2
5126 1024 19
5126 1744 -1
5126 2212 4
5126 3630 3
5126 6667 -12
5126 6727 14
5126 9468 2
5127 9000 14
5128 4042 -11
5128 5401 -9
5128 5473 5
5128 5694 -2
5128 7221 10
5128 9027 2
5128 9523 11
5129 214 -7
5129 1211 -9
5129 4621 -19
5129 7907 10
5129 8785 0
5130 2994 6
5130 3704 -8
5130 4562 1
5130 5426 5
5130 6636 7
5130 6935 -16
5130 8142 7
5130 8457 -14
5131 2124 4
5131 3796 8
5131 4128 14
5131 9934 9
5132 238 -3
5132 1369 3
5132 4449 -18
5132 4704 -1
5132 5180 2
5132 6061 -3
5133 3451 3
5133 5879 14
5133 7312 -1
5134 673 5
5134 7295 -2
5134 9737 8
5135 336 2
5135 1019 11
5135 2108 -20
5135 6765 -9
5135 7911 10
5135 8993 3
5135 9904 -15
5136 241 -4
5136 1493 9
5136 2590 -5
5136 4184 10
5136 4435 -12
5136 5167 -19
5136 5669 -17
5136 7726 -3
5137 2013 -20
5137 4198 -15
5137 4889 12
5137 5607 16
5137 5932 11
5137 7829 -4
5137 9106 -14
5138 133 8
5138 1228 -7
5138 5752 -2
5139 674 5
5139 3152 15
5139 7725 -16
5140 2466 3
5140 3850 6
5140 4820 -8
5140 4837 17
5140 6044 10
5141 1745 3
5141 2131 -8
5141 8282 20
5141 9906 -1
5142 1009 18
5142 1958 4
5142 5252 13
5143 4804 -13
5143 4927 0
5144 1479 8
5144 1979 -1
5144 7521 18
5144 8738 -15
5144 9680 19
5145 406 -4
5145 533 -20
5145 596 -8
5145 4275 9
5145 8544 -12
5145 8563 -3
5146 145 -6
5146 6353 -2
5146 7316 7
5147 1426 -1
5147 2275 20
5147 4786 20
5147 8959 -14
5148 1521 -14
5148 4935 17
5148 7269 12
5148 7713 15
5148 7833 -14
5149 3497 8
5149 6360 19
5149 6801 11
5149 8035 19
5150 677 -17
5150 1874 6
5150 4029 18
5150 4094 -2
5150 8799 16
5151 1034 19
5151 4202 19
5151 7111 -20
5151 8317 13
5151 8498 14
5152 2875 -17
5152 8900 -19
5153 2900 0
5153 5289 -16
5153 5298 -9
5154 6120 10
5154 6757 -14
5154 7375 -11
5155 2018 16
5155 2163 11
5155 2361 16
5155 7767 13
5155 9024 11
5155 9493 20
5156 3673 12
5156 5915 6
5156 7340 5
5156 9072 13
5157 2344 1
5157 6822 12
5158 4929 18
5158 9332 -20
5158 9403 -19
5159 1860 1
5159 6479 1
5159 9737 11
5160 1733 3
5160 4470 -16
5160 6782 -7
5161 9817 -2
5162 1206 -2
5162 3136 16
5162 6634 -4
5162 7555 17
5162 8678 6
5162 9315 1
5162 9711 5
5163 4877 10
5163 5733 11
5163 5867 -16
5163 6561 9
5163 7527 -6
5163 8443 -2
5164 31 6
5164 514 12
5164 1472 -18
5164 2387 -9
5164 3673 11
5164 4265 -9
5164 6926 -5
5164 9298 2
5165 576 14
5165 1043 -13
5166 2736 -12
5166 4986 9
5166 9185 12
5167 3252 14
5167 3951 -11
5167 4192 -20
5167 4727 -15
5168 667 14
5168 7628 -11
5168 8130 -20
5169 2484 -4
5169 2926 11
5170 481 -11
5170 1542 13
5170 3367 13
5170 7281 13
5171 43 -14
5171 1245 -15
5171 3167 6
5171 9420 -12
5172 4005 12
5172 4915 -2
5172 8605 -10
5173 7977 -18
5173 8198 10
5173 9035 19
5173 9389 10
5174 375 17
5174 3202 2
5174 3424 -17
5174 4358 15
5175 5217 14
5175 9086 19
5176 2032 17
5176 6809 -13
5176 7868 -9
5177 3980 -8
5177 8263 -15
5178 1851 1
5178 3368 -4
5178 4302 0
5178 6691 -19
5178 8366 -11
5178 9205 -14
5179 3018 -11
5179 6503 2
5179 8376 18
5180 2809 7
5180 4284 -11
5180 9229 14
5181 894 9
5181 1483 20
5181 2203 -15
5181 2841 -11
5181 5369 13
5181 6447 4
5181 9055 4
5182 139 13
5182 4821 10
5182 8588 4
5182 9441 5
5183 524 18
5183 2983 12
5183 3832 20
5183 3870 20
5183 6986 20
5183 7127 -19
5183 7696 4
5183 9104 12
5183 9538 5
5183 9846 10
5184 4285 -6
5184 9779 18
5185 3622 -15
5185 8142 -6
5186 1064 17
5186 2640 14
5186 2931 7
5186 4021 3
5186 6031 -13
5186 6450 20
5187 2471 18
5187 7418 -4
5187 8209 2
5187 9113 13
5187 9307 6
5188 609 17
5189 1244 13
5189 3275 3
5189 5442 19
5189 7013 2
5189 8832 -12
5190 2698 13
5190 4698 -11
5191 1492 4
5191 2386 1
5191 8663 -17
5192 2200 -16
5192 2350 -16
5192 3853 18
5192 7103 19
5192 7331 -13
5193 1545 10
5193 7519 -5
5193 8091 3
5194 5457 20
5194 9034 -12
5194 9525 -16
5195 478 13
5195 589 -6
5195 8416 -1
5196 4912 -1
5196 5840 14
5196 7799 -16
5196 8072 15
5197 1501 -2
5197 5032 1
5197 6413 10
5197 6896 5
5197 8148 -9
5198 7735 3
5198 8819 -15
5199 2735 15
5199 6987 3
5199 8243 8
5199 8801 9
5199 9037 -19
5200 685 10
5200 4020 19
5200 8000 11
5200 9070 -12
5201 568 7
5201 1566 2
5201 2163 7
5201 5355 -18
5201 8201 5
5201 8321 20
5202 7865 -3
5202 8473 15
5203 2663 -16
5203 2837 6
5203 3079 -5
5203 6877 -9
5203 7018 19
5203 8061 -9
5204 128 7
5204 1354 -11
5204 3183 -7
5204 3697 8
5204 8254 7
5205 3535 -13
5205 8050 14
5205 8966 -4
5205 9867 19
5206 6099 17
5206 6239 5
5206 6326 -12
5206 6373 -10
5206 8327 5
5207 339 0
5207 1134 13
5207 1254 11
5207 4173 17
5207 9633 15
5208 1738 -14
5208 5038 4
5208 8290 12
5208 9743 -10
5209 1489 5
5209 5097 11
5209 6240 -2
5209 9505 6
5210 3109 -9
5210 9737 -20
5211 2007 0
5211 3249 17
5211 6227 9
5211 6737 -4
5211 9323 20
5211 9449 17
5212 1082 10
5212 5275 12
5212 6529 -6
5212 7325 -17
5212 7596 10
5213 170 -13
5213 2833 -1
5213 9932 -10
5214 8690 14
5215 3315 1
5216 463 19
5216 4918 8
5216 6339 -17
5216 7497 7
5218 980 6
5218 5227 15
5218 7619 -20
5218 7862 -19
5218 8191 -17
5218 8975 1
5219 2785 -2
5219 4987 4
5219 5720 8
5219 6621 16
5219 8100 7
5219 9056 16
5220 1778 -15
5220 7250 -18
5221 3136 3
5221 3694 11
5221 4773 -16
